id,status,grandTotal,user_id,storeId
4507,order_refunded,9010.0,4993,15
4508,complete,360.0,1962,48
4509,order_refunded,120.0,2864,32
4510,canceled,96000.0,6604,19
4511,complete,200.0,4568,15
4512,complete,100.0,6514,24
4513,complete,0.0,4006,21
4514,complete,100.0,9115,33
4515,canceled,2246.0,184,23
4516,complete,620.0,7756,3
4517,order_refunded,2295.0,3359,29
4518,canceled,1160.0,6616,31
4519,canceled,999.0,9591,29
4520,order_refunded,3850.0,6798,47
4521,complete,2599.0,8729,1
4522,complete,490.0,7679,8
4523,order_refunded,1245.0,5699,45
4524,order_refunded,400.0,1274,8
4525,complete,1099.0,6654,45
4526,canceled,1872.0,1097,10
4527,canceled,1872.0,9498,30
4528,canceled,1872.0,9108,43
4529,canceled,1872.0,8003,46
4530,order_refunded,360.0,4248,13
4531,complete,520.0,9221,40
4532,complete,360.0,5315,29
4533,complete,0.0,3355,31
4534,complete,100.0,271,37
4535,order_refunded,399.0,1187,12
4536,complete,325.0,6306,43
4537,canceled,3000.0,2399,2
4538,complete,460.0,6996,45
4539,complete,205.0,7300,37
4540,complete,205.0,4183,33
4541,complete,1139.0,9904,49
4542,complete,1139.0,2231,45
4543,complete,110.0,6512,18
4544,complete,775.0,129,10
4545,complete,360.0,9462,13
4546,complete,360.0,3673,36
4547,order_refunded,240.0,9794,43
4548,order_refunded,0.0,4766,15
4549,complete,360.0,3971,25
4550,complete,240.0,7546,13
4551,complete,240.0,5553,1
4552,complete,240.0,628,47
4553,order_refunded,240.0,6590,9
4554,complete,240.0,2045,13
4555,complete,240.0,2342,23
4556,order_refunded,240.0,5885,28
4557,complete,1239.0,8186,37
4558,complete,1239.0,250,32
4559,complete,320.0,2926,23
4560,complete,180.0,5044,12
4561,complete,999.0,975,45
4562,complete,240.0,9518,6
4563,complete,360.0,7193,28
4564,complete,555.0,9176,20
4565,order_refunded,4530.0,9081,37
4566,complete,360.0,2673,41
4567,complete,180.0,7280,45
4568,complete,325.0,7532,12
4569,order_refunded,650.0,9519,48
4570,complete,655.0,8663,33
4571,order_refunded,999.0,1988,1
4572,order_refunded,379.0,91,27
4573,complete,370.0,8722,46
4574,complete,199.0,4060,13
4575,complete,250.0,2774,6
4576,complete,250.0,9879,2
4577,complete,640.0,8384,42
4578,complete,320.0,7410,35
4579,complete,700.0,4441,16
4580,complete,240.0,7348,4
4581,complete,130.0,1009,29
4582,complete,130.0,3784,22
4583,order_refunded,4500.0,6647,45
4584,received,1872.0,4299,25
4585,received,1872.0,4669,41
4586,received,1872.0,4288,48
4587,received,1872.0,2053,10
4588,complete,1375.0,6010,7
4589,complete,999.0,1717,4
4590,order_refunded,1765.0,311,40
4591,complete,360.0,4539,26
4592,complete,4500.0,1261,15
4593,complete,250.0,3933,24
4594,complete,250.0,585,12
4595,complete,180.0,7617,46
4596,complete,320.0,8552,5
4597,order_refunded,1299.0,2867,20
4598,complete,20890.0,5899,15
4599,canceled,15200.0,2012,22
4600,complete,765.0,6252,40
4601,complete,810.0,4940,25
4602,complete,250.0,4007,34
4603,complete,250.0,1626,26
4604,order_refunded,360.0,891,1
4605,complete,570.0,6079,9
4606,complete,800.0,7037,27
4607,complete,240.0,8924,18
4608,complete,240.0,3962,1
4609,order_refunded,4530.0,2505,14
4610,complete,250.0,8807,32
4611,order_refunded,300.0,3807,19
4612,complete,250.0,6101,40
4613,complete,1230.0,1720,39
4614,complete,510.0,6687,18
4615,complete,250.0,1588,40
4616,complete,250.0,7001,27
4617,complete,325.0,9804,47
4618,complete,640.0,897,45
4619,complete,4020.0,5559,33
4620,refund,240.0,8470,14
4621,complete,240.0,4648,30
4622,complete,140.0,9829,45
4623,complete,699.0,2433,8
4624,canceled,3120.0,3905,26
4625,canceled,3120.0,6838,32
4626,refund,0.0,1450,16
4627,refund,0.0,4501,38
4628,complete,490.0,5455,43
4629,canceled,1350.0,9425,17
4630,complete,350.0,4118,23
4631,complete,8800.0,8870,48
4632,complete,8800.0,2029,45
4633,complete,8800.0,6846,3
4634,complete,8800.0,3759,41
4635,complete,8800.0,5905,5
4636,complete,8800.0,4625,2
4637,complete,8800.0,8849,42
4638,complete,0.0,166,23
4639,complete,150.0,4592,1
4640,order_refunded,0.0,590,2
4641,canceled,300.0,4525,49
4642,complete,5.0,2822,31
4643,order_refunded,54080.0,6510,9
4644,order_refunded,63720.0,7694,42
4645,complete,680.0,9455,31
4646,complete,600.0,72,7
4647,complete,340.0,3581,48
4648,complete,1200.0,7963,29
4649,order_refunded,4499.0,269,41
4650,order_refunded,1200.0,9969,3
4651,complete,120.0,2463,28
4652,complete,620.0,9461,21
4653,complete,620.0,1016,36
4654,complete,620.0,9276,45
4655,canceled,225.0,7985,36
4656,canceled,225.0,407,3
4657,complete,460.0,7385,49
4658,complete,425.0,6050,38
4659,complete,0.0,6170,40
4660,complete,100.0,7983,19
4661,canceled,64999.0,986,27
4662,order_refunded,1744.0,4486,15
4663,order_refunded,1744.0,8902,8
4664,complete,59600.0,2619,27
4665,complete,200.0,6290,41
4666,complete,200.0,9604,19
4667,canceled,1500.0,6929,40
4668,complete,350.0,5369,23
4669,complete,670.0,4622,24
4670,canceled,9000.0,9678,24
4671,canceled,340.0,7567,1
4672,canceled,340.0,4671,24
4673,canceled,4500.0,7659,43
4674,complete,4500.0,1004,1
4675,complete,355.0,7505,6
4676,complete,590.0,2467,33
4677,complete,590.0,1940,27
4678,complete,590.0,1636,22
4679,complete,590.0,9891,42
4680,complete,590.0,8096,13
4681,refund,7399.0,6266,31
4682,refund,7399.0,1896,30
4683,refund,7399.0,6525,2
4684,refund,7399.0,1074,28
4685,complete,1916.0,5185,8
4686,complete,1916.0,2403,35
4687,complete,1916.0,4896,48
4688,complete,1916.0,7332,4
4689,complete,1916.0,9344,17
4690,complete,6655.0,1957,13
4691,complete,6655.0,7024,31
4692,canceled,16999.0,3908,36
4693,complete,200.0,808,32
4694,complete,99.0,8379,19
4695,canceled,99.0,4828,28
4696,complete,360.0,4525,28
4697,order_refunded,1700.0,9500,12
4698,complete,2996.0,2285,39
4699,complete,1050.0,5314,43
4700,order_refunded,7463.0,758,45
4701,complete,15200.0,4888,10
4702,order_refunded,1275.0,3855,23
4703,canceled,11900.0,3559,20
4704,order_refunded,12500.0,9773,1
4705,complete,250.0,962,10
4706,complete,490.0,3848,24
4707,complete,3600.0,6727,32
4708,order_refunded,9900.0,3576,41
4709,order_refunded,9800.0,9068,32
4710,canceled,1490.0,2419,35
4711,order_refunded,100.0,4199,41
4712,refund,360.0,1002,38
4713,order_refunded,360.0,5245,44
4714,order_refunded,360.0,7120,15
4715,complete,360.0,4067,9
4716,complete,1099.0,2846,18
4717,complete,320.0,9674,14
4718,complete,360.0,8850,8
4719,complete,360.0,5317,22
4720,complete,360.0,423,48
4721,complete,670.0,6716,38
4722,order_refunded,899.0,4267,25
4723,canceled,6999.0,7550,1
4724,complete,6999.0,6317,26
4725,refund,700.0,2711,23
4726,complete,863.0,8645,39
4727,refund,0.0,8070,20
4728,complete,1160.0,1658,26
4729,complete,320.0,2542,28
4730,order_refunded,0.0,6764,14
4731,complete,299.0,3076,25
4732,complete,6055.0,3165,35
4733,complete,45.0,2054,38
4734,order_refunded,2246.0,8480,14
4735,complete,1500.0,5738,24
4736,complete,500.0,3218,38
4737,complete,360.0,1448,20
4738,complete,975.0,6010,22
4739,complete,5625.0,608,41
4740,complete,240.0,4553,49
4741,complete,1334.0,1765,3
4742,complete,1334.0,9418,33
4743,complete,55.0,9428,45
4744,order_refunded,520.0,9222,37
4745,complete,198.0,2672,16
4746,complete,320.0,6520,10
4747,complete,140.0,3963,33
4748,complete,250.0,3178,48
4749,complete,250.0,3723,18
4750,complete,240.0,4907,29
4751,complete,250.0,7264,25
4752,order_refunded,390.0,5055,20
4753,complete,240.0,9668,34
4754,complete,199.0,809,25
4755,complete,199.0,9171,26
4756,complete,650.0,726,46
4757,complete,360.0,7702,43
4758,complete,320.0,1217,3
4759,complete,1230.0,4052,19
4760,complete,999.0,2198,44
4761,order_refunded,2750.0,2807,22
4762,complete,199.0,8971,29
4763,complete,120.0,973,17
4764,order_refunded,999.0,5635,15
4765,complete,360.0,7484,20
4766,order_refunded,680.0,2124,34
4767,order_refunded,680.0,8791,40
4768,order_refunded,210.0,225,1
4769,complete,210.0,9033,48
4770,complete,210.0,1815,20
4771,order_refunded,959.0,1107,43
4772,canceled,59999.0,125,39
4773,order_refunded,525.0,3247,1
4774,complete,360.0,2932,21
4775,complete,1500.0,2972,29
4776,complete,360.0,2018,22
4777,order_refunded,600.0,7416,21
4778,complete,100.0,2416,33
4779,complete,100.0,3097,33
4780,refund,198.0,1610,20
4781,complete,80.0,718,18
4782,order_refunded,140.0,3562,49
4783,complete,300.0,9209,27
4784,complete,360.0,6783,1
4785,complete,90.0,1049,1
4786,complete,800.0,9550,21
4787,complete,198.0,8308,4
4788,complete,198.0,7906,28
4789,complete,999.0,9994,46
4790,complete,80.0,5579,12
4791,complete,80.0,1621,34
4792,complete,2000.0,6549,12
4793,order_refunded,1099.0,7382,43
4794,complete,80.0,4781,49
4795,complete,80.0,3793,21
4796,complete,120.0,2942,42
4797,complete,80.0,5696,18
4798,complete,140.0,6402,27
4799,canceled,650.0,9170,4
4800,canceled,3750.0,6198,38
4801,canceled,14800.0,5451,34
4802,complete,140.0,8976,18
4803,complete,140.0,8433,14
4804,complete,320.0,5875,2
4805,complete,1175.0,1554,38
4806,complete,360.0,1013,24
4807,complete,360.0,8379,27
4808,complete,240.0,1882,31
4809,complete,1230.0,6800,20
4810,complete,280.0,4587,5
4811,complete,360.0,8623,1
4812,complete,99.0,8431,34
4813,complete,1120.0,6448,43
4814,complete,1120.0,2346,35
4815,complete,1120.0,76,1
4816,complete,1120.0,9549,8
4817,complete,1120.0,5878,28
4818,complete,1120.0,6786,4
4819,complete,1120.0,4923,45
4820,complete,1120.0,8091,3
4821,complete,289.0,2331,17
4822,complete,240.0,4687,19
4823,complete,240.0,1903,8
4824,complete,360.0,4671,37
4825,complete,180.0,7144,20
4826,complete,240.0,2060,12
4827,complete,360.0,141,13
4828,complete,240.0,1790,46
4829,complete,1500.0,17,43
4830,complete,99.0,465,30
4831,complete,99.0,4472,6
4832,order_refunded,999.0,1828,30
4833,canceled,19370.0,8712,47
4834,complete,199.0,5957,44
4835,complete,999.0,90,17
4836,order_refunded,550.0,4816,11
4837,order_refunded,140.0,2852,34
4838,complete,150.0,2844,32
4839,order_refunded,240.0,9118,9
4840,complete,140.0,6544,2
4841,complete,360.0,5902,43
4842,canceled,90.0,970,38
4843,complete,0.0,1095,5
4844,complete,320.0,6125,17
4845,complete,100.0,7348,27
4846,order_refunded,6000.0,3196,23
4847,order_refunded,11500.0,1405,2
4848,complete,1700.0,6941,42
4849,order_refunded,8500.0,4291,28
4850,complete,1099.0,3983,35
4851,canceled,1765.0,5556,25
4852,refund,2450.0,7955,40
4853,complete,12999.0,4714,11
4854,order_refunded,20900.0,3093,8
4855,complete,340.0,4160,41
4856,complete,320.0,6309,39
4857,complete,320.0,7479,28
4858,order_refunded,16000.0,8477,31
4859,complete,320.0,4934,42
4860,complete,10500.0,4927,31
4861,complete,280.0,9380,44
4862,complete,320.0,3970,3
4863,order_refunded,3370.0,2966,30
4864,complete,280.0,4320,29
4865,complete,299.0,8976,11
4866,complete,240.0,7109,34
4867,complete,1060.0,9142,30
4868,complete,1060.0,3940,15
4869,complete,320.0,45,8
4870,canceled,36500.0,1811,12
4871,complete,190.0,4567,30
4872,complete,160.0,9022,34
4873,complete,999.0,1910,43
4874,order_refunded,16000.0,6365,34
4875,order_refunded,360.0,2582,5
4876,complete,570.0,692,4
4877,complete,360.0,932,36
4878,complete,425.0,7911,24
4879,complete,16605.0,6383,11
4880,complete,16605.0,3407,24
4881,complete,16605.0,8340,38
4882,complete,16605.0,1033,4
4883,complete,16605.0,1312,15
4884,order_refunded,999.0,8580,46
4885,complete,180.0,3122,47
4886,complete,2500.0,1874,32
4887,order_refunded,16000.0,9108,12
4888,complete,840.0,6782,26
4889,complete,320.0,3749,40
4890,complete,360.0,278,39
4891,complete,360.0,1860,40
4892,complete,240.0,5930,6
4893,complete,240.0,6793,3
4894,complete,240.0,4714,36
4895,complete,250.0,4676,3
4896,complete,240.0,1171,34
4897,complete,240.0,8682,28
4898,canceled,6000.0,9375,11
4899,complete,240.0,5309,34
4900,complete,570.0,2463,21
4901,order_refunded,240.0,9823,3
4902,complete,240.0,288,45
4903,complete,240.0,5954,31
4904,order_refunded,570.0,4283,9
4905,complete,99.0,1908,21
4906,complete,240.0,1162,24
4907,complete,360.0,130,40
4908,canceled,650.0,6338,35
4909,complete,99.0,2364,5
4910,complete,799.0,8152,44
4911,complete,240.0,5984,22
4912,canceled,650.0,144,26
4913,order_refunded,1998.0,8208,19
4914,order_refunded,3420.0,7470,27
4915,canceled,125.0,245,29
4916,order_refunded,360.0,927,2
4917,order_refunded,999.0,3179,13
4918,complete,240.0,2177,21
4919,complete,240.0,5003,44
4920,complete,360.0,887,29
4921,complete,300.0,8533,2
4922,complete,240.0,3399,1
4923,order_refunded,198.0,8498,29
4924,order_refunded,198.0,9100,33
4925,complete,360.0,2655,43
4926,order_refunded,449.0,7393,48
4927,order_refunded,449.0,1372,27
4928,order_refunded,2499.0,7136,22
4929,complete,370.0,321,48
4930,complete,370.0,4655,49
4931,complete,420.0,5301,31
4932,complete,190.0,6762,22
4933,complete,3600.0,6855,48
4934,complete,240.0,5506,32
4935,complete,234.0,9324,29
4936,canceled,999.0,6554,5
4937,complete,240.0,4043,25
4938,complete,199.0,9010,10
4939,complete,199.0,7499,15
4940,complete,1800.0,6637,9
4941,complete,260.0,7363,8
4942,complete,240.0,12,14
4943,canceled,44680.0,195,7
4944,complete,462.0,2538,16
4945,complete,462.0,2843,25
4946,complete,360.0,2230,3
4947,complete,1050.0,3010,19
4948,complete,1495.0,7985,30
4949,complete,520.0,2078,17
4950,complete,1140.0,7846,28
4951,canceled,16000.0,3868,14
4952,complete,1995.0,4874,38
4953,complete,855.0,8636,41
4954,complete,360.0,298,3
4955,order_refunded,650.0,5857,46
4956,order_refunded,1950.0,9037,42
4957,complete,250.0,1016,37
4958,order_refunded,360.0,1385,14
4959,complete,10500.0,9590,27
4960,canceled,2327.0,8746,16
4961,canceled,2327.0,2351,25
4962,canceled,2327.0,1270,19
4963,canceled,2327.0,1261,39
4964,canceled,455.0,7702,40
4965,complete,499.0,8377,37
4966,complete,240.0,4564,5
4967,complete,240.0,6898,28
4968,complete,240.0,5673,18
4969,complete,240.0,5594,37
4970,complete,90.0,6156,37
4971,canceled,450.0,5544,3
4972,complete,2100.0,7241,9
4973,complete,2100.0,4684,29
4974,complete,2100.0,1882,23
4975,order_refunded,1000.0,8714,7
4976,complete,1040.0,3810,17
4977,complete,1040.0,5808,9
4978,complete,1040.0,4884,8
4979,complete,199.0,7207,7
4980,complete,55.0,4156,7
4981,complete,150.0,4674,33
4982,complete,1000.0,1410,35
4983,order_refunded,750.0,9887,10
4984,order_refunded,1050.0,5198,32
4985,order_refunded,250.0,7453,15
4986,complete,160.0,8719,17
4987,canceled,1020.0,2173,5
4988,canceled,1020.0,280,41
4989,canceled,1020.0,3978,14
4990,canceled,1020.0,2670,9
4991,complete,0.0,7826,48
4992,complete,0.0,9944,14
4993,complete,199.0,3982,36
4994,canceled,1780.0,4770,25
4995,canceled,1780.0,5248,17
4996,canceled,1780.0,4428,30
4997,canceled,1780.0,6136,40
4998,canceled,1780.0,5574,34
4999,canceled,1780.0,4132,45
5000,canceled,1780.0,9901,35
5001,canceled,1780.0,7190,46
5002,canceled,1780.0,4536,34
5003,canceled,1780.0,2777,30
5004,canceled,1780.0,9312,31
5005,canceled,1780.0,7698,20
5006,canceled,1780.0,8387,38
5007,canceled,1780.0,663,23
5008,complete,1780.0,8672,23
5009,complete,1780.0,8045,45
5010,complete,1780.0,4219,32
5011,complete,1780.0,9616,20
5012,complete,1780.0,5061,10
5013,complete,1780.0,5875,22
5014,complete,1780.0,5582,42
5015,canceled,72000.0,2015,9
5016,complete,2699.0,3790,14
5017,complete,199.0,9104,49
5018,complete,800.0,7149,18
5019,complete,16000.0,7767,7
5020,order_refunded,27660.0,2365,23
5021,complete,4500.0,3630,25
5022,complete,13800.0,5920,6
5023,complete,29000.0,5676,31
5024,canceled,350.0,8873,5
5025,canceled,29000.0,6639,35
5026,canceled,29000.0,4652,7
5027,complete,2285.0,610,1
5028,order_refunded,240.0,7941,45
5029,canceled,18670.0,3867,37
5030,canceled,18670.0,372,1
5031,complete,12530.0,6999,13
5032,canceled,3200.0,616,42
5033,complete,350.0,6912,6
5034,order_refunded,4499.0,6011,26
5035,complete,16000.0,2254,13
5036,complete,1200.0,4943,12
5037,complete,297.0,865,40
5038,complete,198.0,1269,8
5039,complete,99.0,7455,22
5040,complete,99.0,8977,25
5041,complete,240.0,4572,10
5042,complete,120.0,5230,2
5043,complete,120.0,2238,31
5044,complete,120.0,4055,10
5045,complete,460.0,936,35
5046,order_refunded,4500.0,6395,14
5047,complete,1825.0,7892,41
5048,complete,360.0,326,20
5049,complete,360.0,9727,14
5050,complete,360.0,7775,15
5051,complete,990.0,3862,10
5052,complete,863.0,1986,11
5053,complete,360.0,4933,38
5054,canceled,240.0,4604,36
5055,complete,144.0,2779,23
5056,complete,120.0,9463,15
5057,complete,120.0,8833,30
5058,complete,120.0,7755,3
5059,complete,775.0,4079,27
5060,order_refunded,16000.0,1368,17
5061,complete,10500.0,4043,30
5062,order_refunded,275.0,2576,37
5063,complete,1230.0,6755,47
5064,complete,380.0,1582,36
5065,complete,1150.0,1987,46
5066,complete,1150.0,2241,9
5067,complete,999.0,3967,2
5068,order_refunded,999.0,7605,19
5069,complete,1659.0,8321,32
5070,complete,1659.0,5969,8
5071,canceled,30000.0,9044,47
5072,complete,65210.0,7494,42
5073,complete,65210.0,4104,45
5074,order_refunded,1099.0,2077,20
5075,complete,160.0,5232,17
5076,order_refunded,6000.0,2995,23
5077,complete,350.0,3745,49
5078,complete,655.0,5595,7
5079,complete,360.0,7532,37
5080,order_refunded,2620.0,7372,3
5081,complete,360.0,1645,22
5082,complete,360.0,3145,49
5083,complete,360.0,243,22
5084,complete,320.0,4086,19
5085,complete,320.0,7955,5
5086,complete,360.0,7270,40
5087,complete,6550.0,7131,38
5088,complete,6550.0,6829,21
5089,complete,6550.0,8363,47
5090,complete,999.0,8845,12
5091,complete,170.0,6332,33
5092,complete,180.0,3513,15
5093,complete,320.0,1500,5
5094,complete,160.0,2159,6
5095,order_refunded,360.0,5163,12
5096,canceled,15500.0,4040,28
5097,complete,250.0,2036,25
5098,canceled,1200.0,7978,18
5099,complete,599.0,858,48
5100,complete,250.0,3824,42
5101,complete,2500.0,6771,47
5102,order_refunded,3750.0,9242,49
5103,complete,250.0,299,46
5104,complete,300.0,7245,2
5105,canceled,3750.0,924,32
5106,complete,300.0,4233,30
5107,order_refunded,9500.0,4307,44
5108,complete,250.0,2800,9
5109,complete,250.0,6579,31
5110,complete,250.0,4876,34
5111,complete,250.0,5327,44
5112,canceled,1490.0,6583,22
5113,complete,1050.0,1803,6
5114,complete,1490.0,2658,45
5115,complete,520.0,3347,2
5116,complete,260.0,9664,42
5117,complete,260.0,2950,22
5118,complete,650.0,942,16
5119,complete,950.0,1908,1
5120,complete,950.0,4838,4
5121,complete,950.0,8106,13
5122,order_refunded,4530.0,1244,43
5123,order_refunded,999.0,5697,32
5124,order_refunded,1880.0,1467,27
5125,complete,1603.0,3958,2
5126,complete,180.0,1967,39
5127,canceled,1880.0,376,5
5128,canceled,1880.0,263,6
5129,complete,285.0,4363,17
5130,canceled,12800.0,6503,32
5131,complete,999.0,7834,22
5132,complete,260.0,1894,12
5133,complete,170.0,8107,24
5134,refund,550.0,1653,16
5135,complete,624.0,5541,25
5136,complete,624.0,3893,47
5137,complete,624.0,600,48
5138,complete,624.0,4816,22
5139,complete,624.0,1913,6
5140,complete,570.0,9485,10
5141,complete,15300.0,8793,18
5142,complete,12530.0,8573,48
5143,complete,285.0,4214,12
5144,complete,2490.0,3638,14
5145,complete,285.0,9291,49
5146,complete,260.0,5600,15
5147,complete,330.0,6449,18
5148,complete,260.0,8558,2
5149,complete,285.0,7383,8
5150,complete,260.0,8983,12
5151,complete,700.0,3570,5
5152,canceled,49400.0,7708,38
5153,complete,1230.0,747,12
5154,complete,1230.0,8505,20
5155,complete,20810.0,4634,24
5156,complete,20810.0,921,49
5157,order_refunded,240.0,9270,7
5158,complete,850.0,7009,42
5159,order_refunded,1200.0,2382,23
5160,complete,143.0,3619,13
5161,canceled,990.0,8990,36
5162,complete,6900.0,4444,39
5163,complete,6900.0,273,4
5164,complete,510.0,1774,27
5165,canceled,449.0,2548,36
5166,complete,80.0,3165,14
5167,complete,180.0,4781,42
5168,complete,80.0,947,25
5169,complete,55.0,507,49
5170,complete,570.0,6720,33
5171,order_refunded,180.0,8436,3
5172,complete,360.0,8698,29
5173,complete,510.0,6361,25
5174,complete,99.0,7658,13
5175,complete,99.0,3591,20
5176,complete,360.0,1193,47
5177,complete,570.0,1465,41
5178,complete,570.0,391,35
5179,complete,299.0,5616,29
5180,order_refunded,6700.0,6107,12
5181,order_refunded,19370.0,8865,27
5182,complete,1050.0,2561,46
5183,complete,260.0,5868,49
5184,complete,320.0,1212,33
5185,complete,320.0,9122,8
5186,complete,320.0,1540,33
5187,complete,400.0,9105,35
5188,complete,425.0,644,15
5189,complete,99.0,8694,3
5190,complete,330.0,8922,15
5191,complete,775.0,1284,48
5192,complete,640.0,7681,41
5193,complete,110.0,7346,15
5194,complete,250.0,4387,39
5195,complete,775.0,920,49
5196,complete,750.0,2340,24
5197,complete,250.0,8948,19
5198,order_refunded,0.0,5931,4
5199,order_refunded,0.0,5403,47
5200,complete,250.0,5664,21
5201,complete,640.0,5276,20
5202,complete,640.0,508,33
5203,complete,90.0,1437,22
5204,complete,0.0,8751,32
5205,complete,150.0,7355,24
5206,complete,360.0,4517,42
5207,refund,390.0,3623,18
5208,complete,250.0,4400,16
5209,complete,250.0,5038,11
5210,complete,250.0,8112,17
5211,order_refunded,285.0,3716,4
5212,order_refunded,12530.0,7838,32
5213,complete,320.0,1302,34
5214,complete,0.0,7371,7
5215,complete,0.0,5186,7
5216,complete,3370.0,2156,38
5217,complete,300.0,6412,44
5218,complete,250.0,6366,5
5219,complete,300.0,693,46
5220,order_refunded,3249.0,1479,10
5221,order_refunded,3249.0,6397,36
5222,order_refunded,650.0,8449,6
5223,complete,250.0,442,43
5224,complete,240.0,2647,28
5225,complete,360.0,5210,6
5226,complete,360.0,6534,29
5227,complete,99.0,4678,33
5228,complete,320.0,7212,20
5229,canceled,160000.0,9928,18
5230,complete,360.0,2646,23
5231,complete,360.0,8211,18
5232,canceled,1375.0,9317,44
5233,canceled,143998.0,7934,12
5234,complete,19370.0,5477,13
5235,order_refunded,71999.0,7929,45
5236,order_refunded,20900.0,2081,8
5237,complete,380.0,6090,34
5238,canceled,39999.0,7397,22
5239,order_refunded,38740.0,9740,49
5240,order_refunded,39999.0,7798,15
5241,complete,990.0,862,39
5242,complete,360.0,8347,32
5243,order_refunded,870.0,3495,49
5244,complete,460.0,905,3
5245,complete,360.0,1270,8
5246,refund,8420.0,405,2
5247,complete,2299.0,9036,30
5248,complete,88770.0,9975,3
5249,complete,150.0,9757,8
5250,complete,150.0,1185,26
5251,canceled,9839.23,8939,43
5252,order_refunded,849.0,1726,38
5253,complete,12530.0,8463,29
5254,complete,1550.0,5812,9
5255,complete,365.0,5607,43
5256,order_refunded,48000.0,3957,3
5257,refund,8975.0,172,40
5258,refund,8975.0,8466,13
5259,refund,8975.0,2307,7
5260,refund,10800.0,9351,18
5261,refund,10800.0,9899,22
5262,complete,120.0,9964,14
5263,complete,1299.0,422,42
5264,complete,360.0,5541,21
5265,canceled,999.0,9402,23
5266,order_refunded,549.0,4676,43
5267,order_refunded,549.0,9083,26
5268,canceled,999.0,6749,31
5269,complete,950.0,6104,5
5270,complete,950.0,1474,3
5271,complete,950.0,3244,14
5272,complete,950.0,2182,45
5273,complete,5530.0,9642,17
5274,complete,5530.0,3097,5
5275,complete,5530.0,6647,21
5276,complete,5530.0,9783,2
5277,order_refunded,3499.0,5883,28
5278,complete,460.0,5983,43
5279,complete,999.0,5799,34
5280,canceled,99.0,9628,13
5281,complete,80.0,8416,13
5282,complete,160.0,8412,16
5283,complete,1080.0,9847,45
5284,complete,1080.0,8457,29
5285,complete,1080.0,9146,29
5286,complete,1080.0,4525,26
5287,complete,3999.0,6560,33
5288,complete,10500.0,7621,35
5289,canceled,1050.0,2775,20
5290,complete,198.0,5674,17
5291,complete,198.0,3125,47
5292,complete,99.0,8672,46
5293,canceled,848.0,1354,46
5294,canceled,848.0,9082,49
5295,complete,475.0,3855,7
5296,complete,350.0,8135,28
5297,complete,220.0,925,37
5298,refund,1050.0,2171,28
5299,complete,4266.0,5507,13
5300,complete,4266.0,2396,43
5301,complete,4266.0,8221,24
5302,order_refunded,1950.0,8227,2
5303,complete,1499.0,5516,11
5304,complete,250.0,2671,19
5305,complete,16000.0,3366,1
5306,complete,2000.0,589,19
5307,complete,120.0,3139,43
5308,complete,120.0,9096,17
5309,order_refunded,1705.0,6664,34
5310,order_refunded,1705.0,4087,18
5311,order_refunded,1705.0,8532,4
5312,complete,120.0,4271,32
5313,complete,120.0,6020,36
5314,complete,12530.0,9907,23
5315,order_refunded,29000.0,557,29
5316,complete,170.0,8023,48
5317,complete,170.0,5453,3
5318,complete,120.0,3568,25
5319,complete,273.0,3900,43
5320,complete,102.0,6478,30
5321,order_refunded,7150.0,7501,17
5322,complete,9477.0,1017,28
5323,complete,9477.0,6471,31
5324,complete,9477.0,2063,33
5325,order_refunded,199.0,9031,21
5326,complete,6900.0,9830,39
5327,canceled,198.0,4322,26
5328,canceled,198.0,3497,4
5329,complete,520.0,1814,49
5330,complete,595.0,6257,13
5331,complete,595.0,9644,5
5332,order_refunded,531.0,2314,23
5333,complete,1099.0,9707,11
5334,complete,80.0,1232,47
5335,canceled,15999.0,9838,39
5336,canceled,21500.0,5832,2
5337,order_refunded,11900.0,3000,21
5338,complete,140.0,3441,5
5339,order_refunded,16500.0,4057,26
5340,complete,140.0,306,21
5341,complete,240.0,9916,32
5342,complete,360.0,1690,47
5343,complete,320.0,9710,43
5344,order_refunded,15200.0,3918,44
5345,complete,120.0,7081,37
5346,complete,250.0,8612,32
5347,canceled,54900.0,2937,30
5348,order_refunded,2040.0,3863,17
5349,complete,260.0,9643,45
5350,complete,90.0,5650,11
5351,complete,165.0,3262,13
5352,complete,140.0,9357,46
5353,complete,165.0,1820,30
5354,complete,165.0,1343,12
5355,complete,250.0,5561,26
5356,complete,0.0,2227,32
5357,order_refunded,16.0,1080,49
5358,complete,2620.0,4207,23
5359,canceled,2450.0,6281,13
5360,complete,416.0,7236,41
5361,complete,416.0,814,4
5362,complete,0.0,5090,11
5363,complete,16000.0,2032,28
5364,canceled,2450.0,8515,41
5365,complete,360.0,9096,44
5366,complete,250.0,9734,33
5367,complete,250.0,5912,17
5368,complete,99.0,2654,46
5369,complete,360.0,3341,27
5370,complete,250.0,7877,33
5371,complete,250.0,1142,34
5372,complete,250.0,9042,16
5373,complete,320.0,8559,3
5374,complete,320.0,2898,38
5375,complete,250.0,9282,15
5376,complete,250.0,4042,30
5377,complete,360.0,2039,38
5378,complete,250.0,4271,31
5379,complete,250.0,4684,28
5380,complete,6500.0,495,26
5381,complete,640.0,7117,15
5382,order_refunded,96499.0,1785,7
5383,complete,250.0,3511,11
5384,canceled,399.0,3787,10
5385,order_refunded,250.0,5267,32
5386,complete,320.0,9191,31
5387,complete,250.0,5429,30
5388,complete,0.0,6682,4
