reviewId,customer_id,product_id,starRating,helpfulVotes,totalVotes,id,customerId,user_id,productId,product_id,sentiment
R2UT9HI5062SSZ,962428,B011JEV7GQ,5,0,1,5089,962428,4489,B011JEV7GQ,3755,POSITIVE
R3236EPX8FB2F2,48143718,B011JDNQ7K,4,0,0,5090,48143718,4490,B011JDNQ7K,3756,POSITIVE
R3GKMIAI6AI0NA,14367189,B011JDNQ7K,4,0,0,5091,14367189,4491,B011JDNQ7K,3756,POSITIVE
R3TTMB92WBASSU,45279484,B011JDNQ7K,5,0,0,5092,45279484,4492,B011JDNQ7K,3756,POSITIVE
R2GDJVSQD5XOOR,44652111,B011JDJ3BS,5,0,0,5093,44652111,4493,B011JDJ3BS,3757,POSITIVE
R2RKZQRX6REPYY,17168472,B011JDJ3BS,4,0,0,5094,17168472,4494,B011JDJ3BS,3757,POSITIVE
R1PB15EIAP1ERF,2369851,B011JDJ3BS,4,2,2,5095,2369851,4495,B011JDJ3BS,3757,POSITIVE
R3C5WE1MUCMG5H,13953833,B011JDGXES,5,0,0,5096,13953833,4496,B011JDGXES,3758,POSITIVE
R3QXOOB6D63YL1,52915840,B011JDE88G,4,5,6,5097,52915840,4497,B011JDE88G,3759,POSITIVE
R3EZXOGVS0SV32,23524511,B011JBZ31Y,5,5,6,5098,23524511,4498,B011JBZ31Y,3760,POSITIVE
R1YYOJD0ZL4A7M,34761805,B011JBZ31Y,4,0,0,5099,34761805,4499,B011JBZ31Y,3760,POSITIVE
R24VJUDD4JU0UM,4394698,B011JBZ31Y,5,0,0,5100,4394698,4500,B011JBZ31Y,3760,POSITIVE
RSWTXBTL6K40H,35892412,B011JBZ31Y,4,0,1,5101,35892412,4501,B011JBZ31Y,3760,POSITIVE
RTX9HCFRZ8VEY,382596,B011JBZ31Y,5,0,0,5102,382596,4502,B011JBZ31Y,3760,POSITIVE
R241NMT9P98JCQ,37126084,B011JBZ31Y,5,0,0,5103,37126084,4503,B011JBZ31Y,3760,POSITIVE
RHN35N9SO1LC,41438254,B011JBZ31Y,5,0,1,5104,41438254,4504,B011JBZ31Y,3760,POSITIVE
RB441TNQ2GMVE,21080316,B011JBZ31Y,4,4,5,5105,21080316,4505,B011JBZ31Y,3760,POSITIVE
R1YN5MBA08F2GH,53027622,B011JBZ31Y,4,1,2,5106,53027622,4506,B011JBZ31Y,3760,POSITIVE
R13LI6W0Z8K9DC,43296679,B011JBZ31Y,5,1,1,5107,43296679,4507,B011JBZ31Y,3760,POSITIVE
R2T3MXKR52KH9S,33899714,B011JBZ31Y,5,1,1,5108,33899714,4508,B011JBZ31Y,3760,POSITIVE
RYTKONJ1XILAO,22876838,B011JBZ31Y,5,0,0,5109,22876838,4509,B011JBZ31Y,3760,POSITIVE
R3M4O114PDU5UP,1669845,B011JBV00C,4,0,0,5110,1669845,4510,B011JBV00C,3761,POSITIVE
RN2UL3YPFYU8U,5510611,B011JB9A86,5,0,0,5111,5510611,4511,B011JB9A86,3762,POSITIVE
R308OB1RLZG00X,27307137,B011JB9A86,5,0,0,5112,27307137,4512,B011JB9A86,3762,POSITIVE
R2RME0A8PRBRKZ,13332219,B011JB97CK,4,0,0,5113,13332219,4513,B011JB97CK,3763,POSITIVE
R3M5B2ODM0Q9SO,2819985,B011JB96C6,3,1,1,5114,2819985,4514,B011JB96C6,3764,NEUTRAL
R10TW3SORVZU47,5165870,B011JAU8JM,5,0,0,5115,5165870,4515,B011JAU8JM,3765,POSITIVE
R461SCHBWRPJI,77958,B011JAU2ZW,1,0,0,5116,77958,4516,B011JAU2ZW,3766,NEGATIVE
R25BHNNA7PDTYW,23467501,B011JADZQU,5,1,1,5117,23467501,4517,B011JADZQU,3767,POSITIVE
R1IACJE4FF1CHL,21856445,B011JACK5C,5,0,0,5118,21856445,4518,B011JACK5C,3768,POSITIVE
R6H8CWLD3D46G,12826147,B011JACCAU,5,0,0,5119,12826147,4519,B011JACCAU,3769,POSITIVE
R258KFKK55D61R,326934,B011JABOFY,5,1,2,5120,326934,4520,B011JABOFY,3770,POSITIVE
RXI2ISIACJ31H,18192187,B011JABK0S,5,0,0,5121,18192187,4521,B011JABK0S,3771,POSITIVE
R364JVBVCQ3D1X,46331729,B011JA2GIS,5,0,0,5122,46331729,4522,B011JA2GIS,3772,POSITIVE
R2WX6BSNIWGBWU,34621460,B011J9Y934,5,0,0,5123,34621460,4523,B011J9Y934,3773,POSITIVE
R2WMCCQTG3S6WL,47863049,B011J9MJ36,4,0,0,5124,47863049,4524,B011J9MJ36,3774,POSITIVE
R3URQZKB4DZHVS,47118518,B011J9375U,2,0,1,5125,47118518,4525,B011J9375U,3775,NEGATIVE
R3V55SKSHQMCV7,145009,B011J8YZHU,5,0,0,5126,145009,4526,B011J8YZHU,3776,POSITIVE
R2JYZ19N7QCB5W,37811651,B011J8YIIQ,4,0,0,5127,37811651,4527,B011J8YIIQ,3777,POSITIVE
R2CL1XWBFYHKHY,4863654,B011J8O2SC,4,0,0,5128,4863654,4528,B011J8O2SC,3778,POSITIVE
R2YDG76Q56OL2K,44148260,B011J7TKBC,5,0,0,5129,44148260,4529,B011J7TKBC,3779,POSITIVE
R3F4FI5K4ZVGPF,45162403,B011J7C0O6,5,1,1,5130,45162403,4530,B011J7C0O6,3780,POSITIVE
R3TC6NXY0AVWIV,40142074,B011J78VO4,5,0,0,5131,40142074,4531,B011J78VO4,3781,POSITIVE
RT5LHDK32JP67,26126408,B011J6Y7QG,5,0,0,5132,26126408,4532,B011J6Y7QG,3782,POSITIVE
R1SBYNCC34V5XN,34172454,B011J6S4KQ,5,0,0,5133,34172454,4533,B011J6S4KQ,3783,POSITIVE
R17ZCMKYFDB1DL,22377584,B011J6RQOG,5,46,48,5134,22377584,4534,B011J6RQOG,3784,POSITIVE
R2APVR9FIKBW5B,15495244,B011J6RQOG,4,0,0,5135,15495244,4535,B011J6RQOG,3784,POSITIVE
R2N4IERF8BASRX,1931357,B011J6RLXM,5,0,1,5136,1931357,4536,B011J6RLXM,3785,POSITIVE
R30Y47ONW6BALG,23214707,B011J6RJ02,4,0,0,5137,23214707,4537,B011J6RJ02,3786,POSITIVE
R31YPCPEE18D4E,13605490,B011J6RDOO,5,2,2,5138,13605490,4538,B011J6RDOO,3787,POSITIVE
R3SYM5ZU3IWN74,15498904,B011J6RDOO,3,0,0,5139,15498904,4539,B011J6RDOO,3787,NEUTRAL
R2JZCUCYQD55I7,9234099,B011J6QWDM,5,0,0,5140,9234099,4540,B011J6QWDM,3788,POSITIVE
R13CF253TDQGDD,24953263,B011J6QTOO,4,0,0,5141,24953263,4541,B011J6QTOO,3789,POSITIVE
R1OFOQGVX56FCK,43110818,B011J6QO94,3,0,0,5142,43110818,4542,B011J6QO94,3790,NEUTRAL
R2AFXY2AI9C37J,19280270,B011J6H808,5,7,7,5143,19280270,4543,B011J6H808,3791,POSITIVE
R11KKM27Z3OGJJ,156564,B011J6H6GE,1,3,5,5144,156564,4544,B011J6H6GE,3792,NEGATIVE
RU20KMV743HF4,45669602,B011J6ACH4,5,0,0,5145,45669602,4545,B011J6ACH4,3793,POSITIVE
R2C228BG7WGO4C,52494781,B011J6A17K,5,0,0,5146,52494781,4546,B011J6A17K,3794,POSITIVE
R1UWS6RI1024Z9,39693205,B011J6A17K,5,0,0,5147,39693205,4547,B011J6A17K,3794,POSITIVE
RN5F3HTR20IB8,15512592,B011J6A17K,5,0,0,5148,15512592,4548,B011J6A17K,3794,POSITIVE
R2Q9J14MQDPA2N,45391449,B011J6A17K,5,0,0,5149,45391449,4549,B011J6A17K,3794,POSITIVE
R3GJOBV3D50FQD,44630701,B011J6A17K,4,0,0,5150,44630701,4550,B011J6A17K,3794,POSITIVE
R11S1MUOHXNLN5,28057233,B011J6A17K,5,0,0,5151,28057233,4551,B011J6A17K,3794,POSITIVE
R1OEYHN41QU151,31220205,B011J6A0ZS,5,1,2,5152,31220205,4552,B011J6A0ZS,3795,POSITIVE
R2VBII0EG7YOAV,15233900,B011J67FF6,5,1,1,5153,15233900,4553,B011J67FF6,3796,POSITIVE
R3TIUUU6LD92YX,49574462,B011J672QI,2,0,0,5154,49574462,4554,B011J672QI,3797,NEGATIVE
R3OXMNNMKE5R0L,41324309,B011J66KB6,5,0,0,5155,41324309,4555,B011J66KB6,3798,POSITIVE
R36XNDGYW3RARI,43307656,B011J66FT8,5,5,6,5156,43307656,4556,B011J66FT8,3799,POSITIVE
R1AA0KP3FUX5MW,2442248,B011J66FT8,5,0,0,5157,2442248,4557,B011J66FT8,3799,POSITIVE
R2T05UBP9J7SFL,117433,B011J66EAI,5,1,1,5158,117433,4558,B011J66EAI,3800,POSITIVE
R16IEPCW6NR46A,37656269,B011J66CL4,5,1,1,5159,37656269,4559,B011J66CL4,3801,POSITIVE
R1YYOUY51Y6QVB,14983571,B011J62Q6E,5,1,2,5160,14983571,4560,B011J62Q6E,3802,POSITIVE
R249WJN6G7AC7A,26998927,B011J5WPBQ,5,5,6,5161,26998927,4561,B011J5WPBQ,3803,POSITIVE
R367YX2T72YVUO,19971664,B011J5P6VC,5,0,0,5162,19971664,4562,B011J5P6VC,3804,POSITIVE
R3LHLOL8IOC1K2,12587352,B011J5JSGG,4,0,0,5163,12587352,4563,B011J5JSGG,3805,POSITIVE
R1XNGP4RCSSMAP,11539979,B011J5JSDE,5,0,0,5164,11539979,4564,B011J5JSDE,3806,POSITIVE
R3KQ6FR7NBQEZM,41846043,B011J5AFHM,3,5,6,5165,41846043,4565,B011J5AFHM,3807,NEUTRAL
R3R1AKKLJ3EASN,247285,B011J5A3SI,5,0,0,5166,247285,4566,B011J5A3SI,3808,POSITIVE
R1RO48KP4QL3H0,15522815,B011J5A19E,5,1,1,5167,15522815,1183,B011J5A19E,3809,POSITIVE
R2RAC9CPHGW30W,31325555,B011J59Y2O,2,0,0,5168,31325555,4567,B011J59Y2O,3810,NEGATIVE
R3DHZLR31XORF6,41173473,B011J59ML2,5,2,5,5169,41173473,4568,B011J59ML2,3811,POSITIVE
R2H96AGRUEYDV3,207962,B011J4YTH0,5,0,0,5170,207962,4569,B011J4YTH0,3812,POSITIVE
R25X15EV45UCGY,1169723,B011J4XE62,5,0,0,5171,1169723,4570,B011J4XE62,3813,POSITIVE
R125X8AQT1PRN5,48046991,B011J4U02I,3,1,1,5172,48046991,4571,B011J4U02I,3814,NEUTRAL
R3P7D0SB2GZMP1,24597357,B011J4NLBA,5,0,0,5173,24597357,4572,B011J4NLBA,3815,POSITIVE
R13UR7SIFKDQDM,27180807,B011J4NLBA,3,10,10,5174,27180807,4573,B011J4NLBA,3815,NEUTRAL
R2J026UNP0R12E,52714650,B011J4NL9M,3,2,2,5175,52714650,4574,B011J4NL9M,3816,NEUTRAL
RWAZH0TF5NF01,20906982,B011J48B06,5,0,0,5176,20906982,4575,B011J48B06,3817,POSITIVE
R3NKIOTQ4TOCWT,10420958,B011J489W6,5,0,3,5177,10420958,4576,B011J489W6,3818,POSITIVE
R1V7QJTRDDFZ3N,10217227,B011J477V0,5,2,2,5178,10217227,4577,B011J477V0,3819,POSITIVE
R30H2OLXM5GHFY,51099090,B011J474PE,5,0,0,5179,51099090,4578,B011J474PE,3820,POSITIVE
R110V96YJZ8BD,16249791,B011J46JNW,4,0,0,5180,16249791,4579,B011J46JNW,3821,POSITIVE
RRY97SZQ5DLE7,17577896,B011J46I92,5,0,0,5181,17577896,4580,B011J46I92,3822,POSITIVE
R291PQ7DX0PI65,15753199,B011J44LGE,3,0,0,5182,15753199,4581,B011J44LGE,3823,NEUTRAL
R1Z01YXV4TLGTW,13366378,B011J443BM,5,0,1,5183,13366378,4582,B011J443BM,3824,POSITIVE
R3VU5M46MTQV11,10532096,B011J441AA,5,0,0,5184,10532096,4583,B011J441AA,3825,POSITIVE
R1791PQGJMZY7X,20448425,B011J441AA,5,0,0,5185,20448425,4584,B011J441AA,3825,POSITIVE
R101LYGD0UO2D7,15857050,B011J3ZDYY,5,0,0,5186,15857050,4585,B011J3ZDYY,3826,POSITIVE
R4ZOPRFRXATIH,6421237,B011J3PO20,1,2,4,5187,6421237,4586,B011J3PO20,3827,NEGATIVE
RNRCOO2EKTI1G,2807872,B011J3MOJ6,4,3,3,5188,2807872,4587,B011J3MOJ6,3828,POSITIVE
REVBGSGG6VCL2,43810298,B011J3M9SM,5,0,0,5189,43810298,4588,B011J3M9SM,3829,POSITIVE
RXC49V0PQFUZ4,24096089,B011J3GXAC,1,2,2,5190,24096089,4589,B011J3GXAC,3830,NEGATIVE
R1IA656D9AOR0Q,15162370,B011J3CPJK,1,0,3,5191,15162370,4590,B011J3CPJK,3831,NEGATIVE
R2DSTED7A1V5U1,40502460,B011J39A84,4,0,0,5192,40502460,4591,B011J39A84,3832,POSITIVE
RV67O5HEZFOVG,46569421,B011J31WCG,4,2,2,5193,46569421,4592,B011J31WCG,3833,POSITIVE
R2R1SWRCFF396P,30740023,B011J2LUU6,5,8,12,5194,30740023,4593,B011J2LUU6,3834,POSITIVE
RF7EF6NLKV7ZM,4229477,B011J2LUU6,5,2,2,5195,4229477,4594,B011J2LUU6,3834,POSITIVE
R3UTVNTE6LDENX,2016382,B011J2LUU6,5,3,4,5196,2016382,4595,B011J2LUU6,3834,POSITIVE
R33LMVG5KNWFO2,31463388,B011J2LUU6,5,0,1,5197,31463388,4596,B011J2LUU6,3834,POSITIVE
R2M85V5TWOEWMS,2402652,B011J2LUU6,5,6,7,5198,2402652,4597,B011J2LUU6,3834,POSITIVE
R26T3AXSTFUFX7,45045514,B011J2LUU6,5,1,1,5199,45045514,4598,B011J2LUU6,3834,POSITIVE
R1IE46XQF3CJQ4,1085544,B011J2LUU6,5,2,3,5200,1085544,4599,B011J2LUU6,3834,POSITIVE
R1ULCGHVVKWH8E,22417915,B011J2LUU6,5,2,3,5201,22417915,4600,B011J2LUU6,3834,POSITIVE
R1Q1HCKM3CNL5I,2316564,B011J2LUU6,5,1,1,5202,2316564,4601,B011J2LUU6,3834,POSITIVE
R2R9XIX5M4RW2K,47427058,B011J2LUU6,5,1,1,5203,47427058,4602,B011J2LUU6,3834,POSITIVE
RBQ500ZUJM6D6,4268361,B011J2LUU6,5,2,2,5204,4268361,4603,B011J2LUU6,3834,POSITIVE
R1AQ0N4WL3INTP,13589726,B011J2HZX2,3,0,0,5205,13589726,4604,B011J2HZX2,3835,NEUTRAL
R7Q634353H1P7,14751666,B011J2C2O4,3,0,0,5206,14751666,4605,B011J2C2O4,3836,NEUTRAL
R38CMYD9NMFDSC,6621428,B011J220W8,5,0,0,5207,6621428,4606,B011J220W8,3837,POSITIVE
R3MX3NPDT0BMVU,15292769,B011J1ZPRG,5,0,0,5208,15292769,4607,B011J1ZPRG,3838,POSITIVE
RXKS5Y4SN1R78,10552871,B011J1V5UW,5,0,2,5209,10552871,4608,B011J1V5UW,3839,POSITIVE
RUOXSY14SXHKY,12755535,B011J1UIH8,5,0,0,5210,12755535,4609,B011J1UIH8,3840,POSITIVE
RP0Z0AKYNTT69,52642227,B011J1CEE8,3,0,0,5211,52642227,4610,B011J1CEE8,3841,NEUTRAL
R1WD6KLY5OH4I8,4904607,B011J0RAKC,5,0,0,5212,4904607,4611,B011J0RAKC,3842,POSITIVE
R1SKBIBI5GRM14,51675809,B011J00UJU,5,0,0,5213,51675809,4612,B011J00UJU,3843,POSITIVE
R3GSV9KUYUIUP2,39235296,B011IZIUJS,1,0,0,5214,39235296,4613,B011IZIUJS,3844,NEGATIVE
R14LB5VDFT5EOL,29202028,B011IZDMK0,1,0,0,5215,29202028,4614,B011IZDMK0,3845,NEGATIVE
R3BHPO91191CHX,22526381,B011IZDMK0,3,0,0,5216,22526381,4615,B011IZDMK0,3845,NEUTRAL
RV5WDQ034GX1Q,28306947,B011IZ6RXY,5,1,1,5217,28306947,4616,B011IZ6RXY,3846,POSITIVE
RM4VYB8CWZ921,43326823,B011IZ4ZQK,5,0,0,5218,43326823,4617,B011IZ4ZQK,3847,POSITIVE
R2KZYJ6MMBN099,43762074,B011IZ12H0,4,0,0,5219,43762074,4618,B011IZ12H0,3848,POSITIVE
R3A53YFO54HQ33,14838823,B011IYZY0C,5,0,0,5220,14838823,4619,B011IYZY0C,3849,POSITIVE
R2WYFSIQOTXGBV,37608423,B011IYNV3E,5,1,1,5221,37608423,4620,B011IYNV3E,3850,POSITIVE
R1C82QMRBM23G7,37653787,B011IYKAI8,2,1,1,5222,37653787,3598,B011IYKAI8,3851,NEGATIVE
R2184UJSL7O3K1,37653787,B011IYHK86,3,0,0,5223,37653787,3598,B011IYHK86,3852,NEUTRAL
RGJ4FJR1N0A66,45599309,B011IYESH2,5,13,13,5224,45599309,4621,B011IYESH2,3853,POSITIVE
R20I8HJHQ6T8AE,32332637,B011IXDRYS,5,2,2,5225,32332637,4622,B011IXDRYS,3854,POSITIVE
R1DHNAQXMH3H0H,36933170,B011IWOTQY,2,1,2,5226,36933170,4623,B011IWOTQY,3855,NEGATIVE
R3ORDORJHQ6R32,456973,B011IWOP7W,5,1,1,5227,456973,4624,B011IWOP7W,3856,POSITIVE
R28MWNII0X3Y0F,10876705,B011IW1N2C,5,0,0,5228,10876705,4625,B011IW1N2C,3857,POSITIVE
R399O26SWVPEVS,2210833,B011IUPES8,5,1,2,5229,2210833,4626,B011IUPES8,3858,POSITIVE
R1E41ZXYENXYNW,282831,B011IUKAU0,1,3,3,5230,282831,4627,B011IUKAU0,3859,NEGATIVE
R3LH029QOQV31Z,11775469,B011IUFOJC,5,6,6,5231,11775469,4628,B011IUFOJC,3860,POSITIVE
RY92IU8ZBLSD4,23534194,B011IUATVU,4,10,10,5232,23534194,4629,B011IUATVU,3861,POSITIVE
R304FBLG8TIBGD,6574139,B011IU89GM,3,2,2,5233,6574139,4630,B011IU89GM,3862,NEUTRAL
R20J3ENQDXOIKI,36837128,B011IT00Z6,5,0,0,5234,36837128,4631,B011IT00Z6,3863,POSITIVE
R1V47JNN7KFY6M,21488387,B011ISKQQU,1,0,0,5235,21488387,4632,B011ISKQQU,3864,NEGATIVE
R2SDQFTTWCQ54K,21488387,B011ISK796,1,0,0,5236,21488387,4632,B011ISK796,3865,NEGATIVE
R23CZMATUCKB6G,35881721,B011IS9S28,5,10,12,5237,35881721,1404,B011IS9S28,3866,POSITIVE
RKSFRPU5GLDKL,2435025,B011IS2QA4,5,0,0,5238,2435025,4633,B011IS2QA4,3867,POSITIVE
R2P7HII1TC7EWR,2590869,B011IS21R2,5,0,0,5239,2590869,4634,B011IS21R2,3868,POSITIVE
R12YE7BFD2BI3N,32508575,B011IRLBCO,1,5,5,5240,32508575,4635,B011IRLBCO,3869,NEGATIVE
R3CY74N3K0CT09,42148451,B011INX6XU,4,0,0,5241,42148451,4636,B011INX6XU,3870,POSITIVE
R118SNCG1OEULG,40118307,B011INWOV0,5,2,2,5242,40118307,4637,B011INWOV0,3871,POSITIVE
RBO835E6386Y4,42801091,B011INT0QC,1,1,1,5243,42801091,4638,B011INT0QC,3872,NEGATIVE
R21DX4V5ZARS39,3936533,B011IN6Q82,5,0,0,5244,3936533,4639,B011IN6Q82,3873,POSITIVE
R2MTE5AE2BNF32,1504427,B011IMNYRY,5,0,0,5245,1504427,4640,B011IMNYRY,3874,POSITIVE
R3P528A85JVWSL,4601144,B011IMNYRY,4,0,0,5246,4601144,4641,B011IMNYRY,3874,POSITIVE
R35H8I9MRGT370,18522054,B011IMAR56,5,0,0,5247,18522054,4642,B011IMAR56,3875,POSITIVE
R3D6RO1BD1NB86,27109981,B011IM41P8,4,7,8,5248,27109981,4643,B011IM41P8,3876,POSITIVE
R2N982W7FTR9B2,23635399,B011ILHSAO,5,0,0,5249,23635399,4644,B011ILHSAO,3877,POSITIVE
R3DFVWZ74KDV6E,23279575,B011ILHOIK,5,0,0,5250,23279575,4645,B011ILHOIK,3878,POSITIVE
R1M8OIXNYJ8VYY,21385619,B011ILHOIK,5,0,0,5251,21385619,4646,B011ILHOIK,3878,POSITIVE
R241D7MERCH27M,12470137,B011ILHOIK,5,0,0,5252,12470137,4647,B011ILHOIK,3878,POSITIVE
R2KD19ACLC0Q3R,22068639,B011ILHLT2,5,0,0,5253,22068639,4648,B011ILHLT2,3879,POSITIVE
R3B6FG0GEKH23F,15371973,B011IIAMOG,4,0,0,5254,15371973,4649,B011IIAMOG,3880,POSITIVE
R3IZWMSNHDXIXI,13454227,B011IIAJJ4,5,0,0,5255,13454227,4650,B011IIAJJ4,3881,POSITIVE
R3N17PFZJYFFST,12056193,B011IIAJJ4,5,0,0,5256,12056193,2426,B011IIAJJ4,3881,POSITIVE
R2CIYCV470UZZ8,1752214,B011IIADJU,5,0,0,5257,1752214,4651,B011IIADJU,3882,POSITIVE
R2HKRPV5CNV0KH,20108164,B011IIADJU,5,0,0,5258,20108164,4652,B011IIADJU,3882,POSITIVE
RT9VQ9MHACGEF,10976887,B011IIADJU,4,0,0,5259,10976887,4653,B011IIADJU,3882,POSITIVE
RSNGUITC0SS3O,38491435,B011IGAH7A,5,4,6,5260,38491435,4654,B011IGAH7A,3883,POSITIVE
R2VSY00IA9JYEC,30913289,B011IG5DUG,5,0,0,5261,30913289,4655,B011IG5DUG,3884,POSITIVE
R2WKRDQ69JJ76Q,121997,B011IF6G3K,5,0,2,5262,121997,4656,B011IF6G3K,3885,POSITIVE
R3OITT8VHA57SG,115990,B011IEVHKS,5,0,0,5263,115990,4657,B011IEVHKS,3886,POSITIVE
R3BPHXZAW97PCW,44386404,B011ID607E,3,0,0,5264,44386404,4658,B011ID607E,3887,NEUTRAL
ROXAOYV786IWE,46764373,B011ICSAOG,5,0,0,5265,46764373,4659,B011ICSAOG,3888,POSITIVE
RS4HCJRE02ATX,5306749,B011IBA1B2,5,0,0,5266,5306749,4660,B011IBA1B2,3889,POSITIVE
R1W2XRWWQZ7XUW,4992458,B011IB86EG,3,2,2,5267,4992458,4661,B011IB86EG,3890,NEUTRAL
R3MT35H39ACBV7,13554495,B011IB80II,4,4,5,5268,13554495,4662,B011IB80II,3891,POSITIVE
RN7BG804FWUAH,215522,B011IB7UK2,5,0,0,5269,215522,4663,B011IB7UK2,3892,POSITIVE
R4QKEEDEIAPX5,239246,B011IB7N5Y,3,0,1,5270,239246,4664,B011IB7N5Y,3893,NEUTRAL
R2OMCS6UGT7W5H,43207583,B011IB2OSK,4,1,1,5271,43207583,4665,B011IB2OSK,3894,POSITIVE
R1CPVNCMCDG2U4,13094556,B011IB2OSK,5,2,2,5272,13094556,4666,B011IB2OSK,3894,POSITIVE
R40TG3OD5IGBT,42625838,B011IB2OSK,4,1,1,5273,42625838,4667,B011IB2OSK,3894,POSITIVE
R3B0TA893NLI32,1917901,B011IB2OSK,4,1,1,5274,1917901,4668,B011IB2OSK,3894,POSITIVE
R3MUQQUR4P2MS1,10474351,B011IB2OSK,3,1,1,5275,10474351,4669,B011IB2OSK,3894,NEUTRAL
R13P8MQOTOKRMC,24498826,B011IB2OSK,5,1,1,5276,24498826,4670,B011IB2OSK,3894,POSITIVE
R1EEJOKDK5BZSY,43686978,B011IB2OSK,5,1,1,5277,43686978,4671,B011IB2OSK,3894,POSITIVE
R3A1U7KHEVPD96,46553438,B011IAWIAU,1,0,0,5278,46553438,4672,B011IAWIAU,3895,NEGATIVE
RY9FT37LZGZZ6,18585687,B011IAVO0A,2,0,0,5279,18585687,4673,B011IAVO0A,3896,NEGATIVE
RHTQX3XH2EBW,116602,B011IAFTIS,4,2,3,5280,116602,4674,B011IAFTIS,3897,POSITIVE
R3NV3YOGWHAZBV,8928239,B011IA6J3C,5,0,0,5281,8928239,4675,B011IA6J3C,3898,POSITIVE
R3BMVFG5FPKUOF,119258,B011IA6HOS,1,0,0,5282,119258,4676,B011IA6HOS,3899,NEGATIVE
RFAHYKZNEPX5O,46978410,B011IA6HOS,3,1,1,5283,46978410,4677,B011IA6HOS,3899,NEUTRAL
R1VF9WXPAGQL81,23092547,B011IA65KE,5,0,0,5284,23092547,4678,B011IA65KE,3900,POSITIVE
RVU1GD8ERI895,42128973,B011IA5Z6Y,5,3,4,5285,42128973,4679,B011IA5Z6Y,3901,POSITIVE
R51AKNO7TNXA2,23570884,B011IA5VJA,5,4,4,5286,23570884,4020,B011IA5VJA,3902,POSITIVE
R2IV5NIUCGEFIW,44466024,B011IA154K,5,0,0,5287,44466024,2467,B011IA154K,3903,POSITIVE
R2UDYVKXPCCRAM,20640220,B011IA154K,5,0,0,5288,20640220,734,B011IA154K,3903,POSITIVE
R3TTQO6GG8Z6EK,8814515,B011IA154K,5,1,1,5289,8814515,818,B011IA154K,3903,POSITIVE
R24NCTF8YMAI24,13103069,B011I9ZOPC,5,0,0,5290,13103069,4680,B011I9ZOPC,3904,POSITIVE
R2BAWJGJYYWROH,11003977,B011I9ZOPC,5,1,1,5291,11003977,69,B011I9ZOPC,3904,POSITIVE
R1C9498O7A1JFG,45658731,B011I9ZOPC,5,0,0,5292,45658731,4681,B011I9ZOPC,3904,POSITIVE
RNLGEK784FYUK,25711865,B011I9ZOPC,5,1,1,5293,25711865,4682,B011I9ZOPC,3904,POSITIVE
R1L6S6POU9YOWU,3024626,B011I9ZOPC,2,0,1,5294,3024626,133,B011I9ZOPC,3904,NEGATIVE
R36GFBJ129FLWD,20511292,B011I9ZOPC,5,1,1,5295,20511292,2614,B011I9ZOPC,3904,POSITIVE
RI7NS70IPF0UM,10480342,B011I9U3IA,5,1,1,5296,10480342,4683,B011I9U3IA,3905,POSITIVE
R1E50AZ3BEJQEX,14945970,B011I9HEMI,4,0,0,5297,14945970,272,B011I9HEMI,3906,POSITIVE
R165DLP682M9FL,12387190,B011I9GB7M,5,0,1,5298,12387190,4684,B011I9GB7M,3907,POSITIVE
R22IHSYLHEHS6W,19132194,B011I9GB7M,5,0,1,5299,19132194,4685,B011I9GB7M,3907,POSITIVE
RGW3UUYY1ERAV,684541,B011I9GB7M,5,0,0,5300,684541,4686,B011I9GB7M,3907,POSITIVE
RN2DO3HHRKPNT,12791229,B011I9G8HK,3,0,0,5301,12791229,4687,B011I9G8HK,3908,NEUTRAL
R3A69ZP679PVB6,66485,B011I9G8HK,5,0,1,5302,66485,4688,B011I9G8HK,3908,POSITIVE
RBDH9IXC5TK9G,27196954,B011I9G5ZA,1,1,2,5303,27196954,4689,B011I9G5ZA,3909,NEGATIVE
R2QTKGHM5VSW4N,31439312,B011I9G3K2,3,0,0,5304,31439312,4690,B011I9G3K2,3910,NEUTRAL
R1P1JOXL0C1MJG,13344849,B011I9G3K2,1,1,2,5305,13344849,4691,B011I9G3K2,3910,NEGATIVE
R1ZD0Y2JLG81X7,2172541,B011I9G3K2,4,0,1,5306,2172541,4692,B011I9G3K2,3910,POSITIVE
R1M07FGL8379EL,13067973,B011I9G3K2,4,0,1,5307,13067973,4693,B011I9G3K2,3910,POSITIVE
R1DS0CHQZWGCIF,817121,B011I9G0Q4,4,0,0,5308,817121,4694,B011I9G0Q4,3911,POSITIVE
RC02J8PGOKIZ0,47991695,B011I9G0Q4,5,1,2,5309,47991695,4695,B011I9G0Q4,3911,POSITIVE
R2NISMQUMMIEKN,18216587,B011I9G0Q4,4,2,3,5310,18216587,4696,B011I9G0Q4,3911,POSITIVE
R2HBRKMKHY1QMN,29907067,B011I9G0Q4,5,0,0,5311,29907067,4697,B011I9G0Q4,3911,POSITIVE
RADDK7HAY38SE,45093418,B011I9FXYE,1,0,1,5312,45093418,4698,B011I9FXYE,3912,NEGATIVE
R1T7BX1K292UI4,44604425,B011I9FXYE,5,0,1,5313,44604425,1891,B011I9FXYE,3912,POSITIVE
R2DU8MD42EOMRC,1826490,B011I9FXYE,5,0,2,5314,1826490,4699,B011I9FXYE,3912,POSITIVE
